"id","logId","link","itemId","internalLevel","internalSubtype","potionData","name","description","style","trait","quality","value","level","type","equipType","weaponType","armorType","craftType","armorRating","weaponPower","cond","enchantId","enchantLevel","enchantSubtype","enchantName","enchantDesc","maxCharges","abilityName","abilityDesc","abilityCooldown","setName","setBonusCount","setMaxEquipCount","setBonusCount1","setBonusCount2","setBonusCount3","setBonusCount4","setBonusCount5","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","setBonusDesc5","glyphMinLevel","glyphMaxLevel","runeType","runeRank","bindType","siegeHP","bookTitle","craftSkillRank","recipeRank","recipeQuality","refinedItemLink","resultItemLink","materialLevelDesc","traitDesc","traitAbilityDesc","traitCooldown","isUnique","isUniqueEquipped","isVendorTrash","isArmorDecay","isConsumable","icon","comment","tags","dyeData"
"19932515","-1","|H0:item:68944:24:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","15","24","0","Reactive Girdle","","0","13","5","15","15","2","8","0","3","-1","425","0","0","0","0","0","Maximum Health Enchantment","Adds 55 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 337 Maximum Stamina","(3 items) Adds 45 Stamina Recovery","(4 items) Adds 371 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 16%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_a.dds","crafted","",""
"19932026","-1","|H0:item:68944:1:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","1","0","Reactive Girdle","","0","13","0","12","16","2","8","0","3","-1","220","0","0","0","0","0","Maximum Health Enchantment","Adds 44 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 180 Maximum Stamina","(3 items) Adds 24 Stamina Recovery","(4 items) Adds 198 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 11%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19933259","-1","|H0:item:68944:177:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","177","0","Reactive Girdle","","0","13","0","12","16","2","8","0","3","-1","234","0","0","0","0","0","","","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 191 Maximum Stamina","(3 items) Adds 25 Stamina Recovery","(4 items) Adds 210 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 11%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
"19932027","-1","|H0:item:68944:2:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","2","0","Reactive Girdle","","0","13","1","12","16","2","8","0","3","-1","236","0","0","0","0","0","Maximum Health Enchantment","Adds 49 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 191 Maximum Stamina","(3 items) Adds 25 Stamina Recovery","(4 items) Adds 210 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 12%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19932516","-1","|H0:item:68944:20:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","20","0","Reactive Girdle","","0","13","1","12","16","2","8","0","3","-1","263","0","0","0","0","0","Maximum Health Enchantment","Adds 49 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 213 Maximum Stamina","(3 items) Adds 28 Stamina Recovery","(4 items) Adds 235 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 12%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","crafted","",""
"19933209","-1","|H0:item:68944:175:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","175","0","Reactive Girdle","","0","13","1","12","16","2","8","0","3","-1","222","0","0","0","0","0","Maximum Health Enchantment","Adds 49 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 180 Maximum Stamina","(3 items) Adds 24 Stamina Recovery","(4 items) Adds 198 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 12%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
"19932406","-1","|H0:item:68944:19:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","19","0","Reactive Girdle","","0","13","2","12","16","2","8","0","3","-1","265","0","0","0","0","0","Maximum Health Enchantment","Adds 51 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 213 Maximum Stamina","(3 items) Adds 28 Stamina Recovery","(4 items) Adds 235 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 13%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
"19932726","-1","|H0:item:68944:31:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","31","0","Reactive Girdle","","0","13","2","12","16","2","8","0","3","-1","279","0","0","0","0","0","Maximum Health Enchantment","Adds 51 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 225 Maximum Stamina","(3 items) Adds 30 Stamina Recovery","(4 items) Adds 247 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 13%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","crafted","",""
"19933004","-1","|H0:item:68944:121:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","121","0","Reactive Girdle","","0","13","2","12","16","2","8","0","3","-1","224","0","0","0","0","0","Maximum Health Enchantment","Adds 51 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 180 Maximum Stamina","(3 items) Adds 24 Stamina Recovery","(4 items) Adds 198 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 13%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
"19932028","-1","|H0:item:68944:3:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","3","0","Reactive Girdle","","0","13","2","13","16","2","8","0","3","-1","292","0","0","0","0","0","Maximum Health Enchantment","Adds 51 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 236 Maximum Stamina","(3 items) Adds 31 Stamina Recovery","(4 items) Adds 259 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 13%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19932034","-1","|H0:item:68944:9:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","9","0","Reactive Girdle","","0","13","2","13","16","2","8","0","3","-1","306","0","0","0","0","0","Maximum Health Enchantment","Adds 51 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 247 Maximum Stamina","(3 items) Adds 33 Stamina Recovery","(4 items) Adds 272 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 13%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19932517","-1","|H0:item:68944:21:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","21","0","Reactive Girdle","","0","13","2","13","16","2","8","0","3","-1","306","0","0","0","0","0","Maximum Health Enchantment","Adds 51 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 247 Maximum Stamina","(3 items) Adds 33 Stamina Recovery","(4 items) Adds 272 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 13%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","crafted","",""
"19933005","-1","|H0:item:68944:122:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","122","0","Reactive Girdle","","0","13","3","12","16","2","8","0","3","-1","226","0","0","0","0","0","Maximum Health Enchantment","Adds 55 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 180 Maximum Stamina","(3 items) Adds 24 Stamina Recovery","(4 items) Adds 198 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 14%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
"19932029","-1","|H0:item:68944:4:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","4","0","Reactive Girdle","","0","13","3","13","16","2","8","0","3","-1","322","0","0","0","0","0","Maximum Health Enchantment","Adds 55 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 258 Maximum Stamina","(3 items) Adds 34 Stamina Recovery","(4 items) Adds 284 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 14%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19932805","-1","|H0:item:68944:50:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","50","0","Reactive Girdle","","0","13","3","13","16","2","8","0","3","-1","322","0","0","0","0","0","Maximum Health Enchantment","Adds 55 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 258 Maximum Stamina","(3 items) Adds 34 Stamina Recovery","(4 items) Adds 284 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 14%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
"19932032","-1","|H0:item:68944:7:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","7","0","Reactive Girdle","","0","13","3","14","16","2","8","0","3","-1","336","0","0","0","0","0","Maximum Health Enchantment","Adds 55 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 270 Maximum Stamina","(3 items) Adds 36 Stamina Recovery","(4 items) Adds 297 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 14%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19932356","-1","|H0:item:68944:11:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","11","0","Reactive Girdle","","0","13","3","14","16","2","8","0","3","-1","336","0","0","0","0","0","Maximum Health Enchantment","Adds 55 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 270 Maximum Stamina","(3 items) Adds 36 Stamina Recovery","(4 items) Adds 297 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 14%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19932518","-1","|H0:item:68944:22:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","22","0","Reactive Girdle","","0","13","3","14","16","2","8","0","3","-1","349","0","0","0","0","0","Maximum Health Enchantment","Adds 55 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 281 Maximum Stamina","(3 items) Adds 37 Stamina Recovery","(4 items) Adds 309 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 14%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","crafted","",""
"19932804","-1","|H0:item:68944:49:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","49","0","Reactive Girdle","","0","13","3","14","16","2","8","0","3","-1","336","0","0","0","0","0","Maximum Health Enchantment","Adds 55 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 270 Maximum Stamina","(3 items) Adds 36 Stamina Recovery","(4 items) Adds 297 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 14%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
"19933006","-1","|H0:item:68944:123:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","123","0","Reactive Girdle","","0","13","4","12","16","2","8","0","3","-1","228","0","0","0","0","0","Maximum Health Enchantment","Adds 59 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 180 Maximum Stamina","(3 items) Adds 24 Stamina Recovery","(4 items) Adds 198 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 15%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
"19932030","-1","|H0:item:68944:5:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","5","0","Reactive Girdle","","0","13","4","15","16","2","8","0","3","-1","366","0","0","0","0","0","Maximum Health Enchantment","Adds 59 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 292 Maximum Stamina","(3 items) Adds 39 Stamina Recovery","(4 items) Adds 321 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 15%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19932033","-1","|H0:item:68944:8:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","8","0","Reactive Girdle","","0","13","4","15","16","2","8","0","3","-1","380","0","0","0","0","0","Maximum Health Enchantment","Adds 59 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 303 Maximum Stamina","(3 items) Adds 40 Stamina Recovery","(4 items) Adds 334 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 15%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19932519","-1","|H0:item:68944:23:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","23","0","Reactive Girdle","","0","13","4","15","16","2","8","0","3","-1","394","0","0","0","0","0","Maximum Health Enchantment","Adds 59 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 315 Maximum Stamina","(3 items) Adds 42 Stamina Recovery","(4 items) Adds 346 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 15%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","crafted","",""
"19933007","-1","|H0:item:68944:124:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","124","0","Reactive Girdle","","0","13","5","12","16","2","8","0","3","-1","230","0","0","0","0","0","Maximum Health Enchantment","Adds 63 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 180 Maximum Stamina","(3 items) Adds 24 Stamina Recovery","(4 items) Adds 198 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 16%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
"19932031","-1","|H0:item:68944:6:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","6","0","Reactive Girdle","","0","13","5","15","16","2","8","0","3","-1","411","0","0","0","0","0","Maximum Health Enchantment","Adds 63 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 326 Maximum Stamina","(3 items) Adds 43 Stamina Recovery","(4 items) Adds 358 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 16%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19932520","-1","|H0:item:68944:24:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","16","24","0","Reactive Girdle","","0","13","5","15","16","2","8","0","3","-1","439","0","0","0","0","0","Maximum Health Enchantment","Adds 63 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 348 Maximum Stamina","(3 items) Adds 46 Stamina Recovery","(4 items) Adds 383 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 16%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","crafted","",""
"19932035","-1","|H0:item:68944:1:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","17","1","0","Reactive Girdle","","0","13","0","12","17","2","8","0","3","-1","234","0","0","0","0","0","Maximum Health Enchantment","Adds 51 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 191 Maximum Stamina","(3 items) Adds 25 Stamina Recovery","(4 items) Adds 210 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 11%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19933260","-1","|H0:item:68944:177:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","17","177","0","Reactive Girdle","","0","13","0","12","17","2","8","0","3","-1","247","0","0","0","0","0","","","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 202 Maximum Stamina","(3 items) Adds 27 Stamina Recovery","(4 items) Adds 222 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 11%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
"19932036","-1","|H0:item:68944:2:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","17","2","0","Reactive Girdle","","0","13","1","12","17","2","8","0","3","-1","249","0","0","0","0","0","Maximum Health Enchantment","Adds 49 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 202 Maximum Stamina","(3 items) Adds 27 Stamina Recovery","(4 items) Adds 222 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 12%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19932521","-1","|H0:item:68944:20:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","17","20","0","Reactive Girdle","","0","13","1","12","17","2","8","0","3","-1","276","0","0","0","0","0","Maximum Health Enchantment","Adds 49 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 225 Maximum Stamina","(3 items) Adds 30 Stamina Recovery","(4 items) Adds 247 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 12%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","crafted","",""
"19933210","-1","|H0:item:68944:175:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","17","175","0","Reactive Girdle","","0","13","1","12","17","2","8","0","3","-1","236","0","0","0","0","0","Maximum Health Enchantment","Adds 49 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 191 Maximum Stamina","(3 items) Adds 25 Stamina Recovery","(4 items) Adds 210 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 12%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
"19932407","-1","|H0:item:68944:19:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","17","19","0","Reactive Girdle","","0","13","2","12","17","2","8","0","3","-1","279","0","0","0","0","0","Maximum Health Enchantment","Adds 51 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 225 Maximum Stamina","(3 items) Adds 30 Stamina Recovery","(4 items) Adds 247 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 13%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
"19933008","-1","|H0:item:68944:121:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","17","121","0","Reactive Girdle","","0","13","2","12","17","2","8","0","3","-1","238","0","0","0","0","0","Maximum Health Enchantment","Adds 51 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 191 Maximum Stamina","(3 items) Adds 25 Stamina Recovery","(4 items) Adds 210 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 13%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
"19932037","-1","|H0:item:68944:3:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","17","3","0","Reactive Girdle","","0","13","2","13","17","2","8","0","3","-1","306","0","0","0","0","0","Maximum Health Enchantment","Adds 51 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 247 Maximum Stamina","(3 items) Adds 33 Stamina Recovery","(4 items) Adds 272 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 13%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19932043","-1","|H0:item:68944:9:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","17","9","0","Reactive Girdle","","0","13","2","13","17","2","8","0","3","-1","319","0","0","0","0","0","Maximum Health Enchantment","Adds 51 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 258 Maximum Stamina","(3 items) Adds 34 Stamina Recovery","(4 items) Adds 284 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 13%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","dropped","",""
"19932522","-1","|H0:item:68944:21:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","17","21","0","Reactive Girdle","","0","13","2","13","17","2","8","0","3","-1","319","0","0","0","0","0","Maximum Health Enchantment","Adds 51 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 258 Maximum Stamina","(3 items) Adds 34 Stamina Recovery","(4 items) Adds 284 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 13%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","crafted","",""
"19932727","-1","|H0:item:68944:31:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","17","31","0","Reactive Girdle","","0","13","2","13","17","2","8","0","3","-1","292","0","0","0","0","0","Maximum Health Enchantment","Adds 51 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 236 Maximum Stamina","(3 items) Adds 31 Stamina Recovery","(4 items) Adds 259 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 13%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","crafted","",""
"19933009","-1","|H0:item:68944:122:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68944","17","122","0","Reactive Girdle","","0","13","3","12","17","2","8","0","3","-1","240","0","0","0","0","0","Maximum Health Enchantment","Adds 55 Maximum Health.","-1","","","-1","Reactive Armor","4","5","2","3","4","5","-1","(2 items) Adds 191 Maximum Stamina","(3 items) Adds 25 Stamina Recovery","(4 items) Adds 210 Maximum Health","(5 items) While you are affected by a disabling effect, your damage taken is reduced by 35%.","","-1","-1","-1","-1","2","-1","","-1","-1","-1","","","","Increases this item's Armor value by 14%.","","-1","1","1","1","1","1","/esoui/art/icons/gear_breton_heavy_waist_b.dds","unknown","",""
