"id","logId","link","itemId","internalLevel","internalSubtype","potionData","name","description","style","trait","quality","value","level","type","equipType","weaponType","armorType","craftType","armorRating","weaponPower","cond","enchantId","enchantLevel","enchantSubtype","enchantName","enchantDesc","maxCharges","abilityName","abilityDesc","abilityCooldown","setName","setBonusCount","setMaxEquipCount","setBonusCount1","setBonusCount2","setBonusCount3","setBonusCount4","setBonusCount5","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","setBonusDesc5","glyphMinLevel","glyphMaxLevel","runeType","runeRank","bindType","siegeHP","bookTitle","craftSkillRank","recipeRank","recipeQuality","refinedItemLink","resultItemLink","materialLevelDesc","traitDesc","traitAbilityDesc","traitCooldown","isUnique","isUniqueEquipped","isVendorTrash","isArmorDecay","isConsumable","icon","comment","tags","dyeData"
"17197318","-1","|H0:item:63757:50:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","13","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197320","-1","|H0:item:63757:50:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","14","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197322","-1","|H0:item:63757:50:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","15","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197324","-1","|H0:item:63757:50:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","16","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197326","-1","|H0:item:63757:50:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","17","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197328","-1","|H0:item:63757:50:18:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","18","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197330","-1","|H0:item:63757:50:19:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","19","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197332","-1","|H0:item:63757:50:20:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","20","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197334","-1","|H0:item:63757:50:21:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","21","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197336","-1","|H0:item:63757:50:22:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","22","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197338","-1","|H0:item:63757:50:23:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","23","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197340","-1","|H0:item:63757:50:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","24","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197342","-1","|H0:item:63757:50:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","25","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197344","-1","|H0:item:63757:50:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","26","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197346","-1","|H0:item:63757:50:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","27","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197348","-1","|H0:item:63757:50:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","28","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197350","-1","|H0:item:63757:50:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","29","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197352","-1","|H0:item:63757:50:30:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","30","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197354","-1","|H0:item:63757:50:31:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","31","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197356","-1","|H0:item:63757:50:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","32","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197358","-1","|H0:item:63757:50:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","33","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197360","-1","|H0:item:63757:50:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","34","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197362","-1","|H0:item:63757:50:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","35","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197364","-1","|H0:item:63757:50:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","36","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197366","-1","|H0:item:63757:50:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","37","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197368","-1","|H0:item:63757:50:38:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","38","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197370","-1","|H0:item:63757:50:39:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","39","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197372","-1","|H0:item:63757:50:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","40","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197374","-1","|H0:item:63757:50:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","41","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197376","-1","|H0:item:63757:50:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","42","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197378","-1","|H0:item:63757:50:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","43","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197380","-1","|H0:item:63757:50:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","44","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197382","-1","|H0:item:63757:50:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","45","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197384","-1","|H0:item:63757:50:46:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","46","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197386","-1","|H0:item:63757:50:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","47","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197388","-1","|H0:item:63757:50:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","48","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197390","-1","|H0:item:63757:50:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","49","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17197392","-1","|H0:item:63757:50:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","50","50","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","20","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","unknown","",""
"17196416","-1","|H0:item:63757:7:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","1","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196425","-1","|H0:item:63757:7:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","2","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196434","-1","|H0:item:63757:7:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","3","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196443","-1","|H0:item:63757:7:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","4","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196452","-1","|H0:item:63757:7:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","5","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196461","-1","|H0:item:63757:7:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","6","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196470","-1","|H0:item:63757:7:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","7","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196479","-1","|H0:item:63757:7:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","8","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196488","-1","|H0:item:63757:7:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","9","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196497","-1","|H0:item:63757:7:10:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","10","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196506","-1","|H0:item:63757:7:11:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","11","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196515","-1","|H0:item:63757:7:12:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","12","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196524","-1","|H0:item:63757:7:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","13","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196533","-1","|H0:item:63757:7:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","14","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196542","-1","|H0:item:63757:7:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","15","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196551","-1","|H0:item:63757:7:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","16","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196560","-1","|H0:item:63757:7:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","17","7","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","3","23","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
