"id","link","internalLevel","internalSubtype","quality","value","level","weaponPower","enchantDesc","maxCharges","setMaxEquipCount","setBonusDesc1","setBonusDesc2","traitDesc","icon","comment"
"876886","|H0:item:23662:19:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","19","2","32","13","394","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 198 Maximum Health","(3 items) Adds 24 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"877206","|H0:item:23662:31:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","31","2","32","13","408","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 210 Maximum Health","(3 items) Adds 25 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"876484","|H0:item:23662:3:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","3","2","34","13","422","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 222 Maximum Health","(3 items) Adds 27 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876490","|H0:item:23662:9:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","9","2","34","13","436","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 235 Maximum Health","(3 items) Adds 28 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876985","|H0:item:23662:21:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","21","2","34","13","436","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 235 Maximum Health","(3 items) Adds 28 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"877476","|H0:item:23662:122:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","122","3","28","13","352","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","0","(2 items) Adds 160 Maximum Health","(3 items) Adds 19 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876485","|H0:item:23662:4:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","4","3","34","13","450","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 247 Maximum Health","(3 items) Adds 30 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"877282","|H0:item:23662:50:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","50","3","34","13","450","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 247 Maximum Health","(3 items) Adds 30 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876488","|H0:item:23662:7:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","7","3","36","13","464","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 259 Maximum Health","(3 items) Adds 31 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876836","|H0:item:23662:11:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","11","3","36","13","464","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 259 Maximum Health","(3 items) Adds 31 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876986","|H0:item:23662:22:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","22","3","36","13","478","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 272 Maximum Health","(3 items) Adds 33 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"877281","|H0:item:23662:49:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","49","3","36","13","464","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 259 Maximum Health","(3 items) Adds 31 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"877477","|H0:item:23662:123:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","123","4","28","13","352","Deals |cffffff146|r Magic Damage and restores |cffffff66|r Health.","400","0","(2 items) Adds 160 Maximum Health","(3 items) Adds 19 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876486","|H0:item:23662:5:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","5","4","36","13","492","Deals |cffffff146|r Magic Damage and restores |cffffff66|r Health.","400","3","(2 items) Adds 284 Maximum Health","(3 items) Adds 34 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876489","|H0:item:23662:8:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","8","4","38","13","506","Deals |cffffff146|r Magic Damage and restores |cffffff66|r Health.","400","3","(2 items) Adds 297 Maximum Health","(3 items) Adds 36 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876987","|H0:item:23662:23:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","23","4","38","13","520","Deals |cffffff146|r Magic Damage and restores |cffffff66|r Health.","400","3","(2 items) Adds 309 Maximum Health","(3 items) Adds 37 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"877478","|H0:item:23662:124:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","124","5","28","13","352","Deals |cffffff159|r Magic Damage and restores |cffffff72|r Health.","500","0","(2 items) Adds 160 Maximum Health","(3 items) Adds 19 Health Recovery","Increase weapon enchantment effect by |cffffff20|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876487","|H0:item:23662:6:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","6","5","40","13","534","Deals |cffffff159|r Magic Damage and restores |cffffff72|r Health.","500","3","(2 items) Adds 321 Maximum Health","(3 items) Adds 39 Health Recovery","Increase weapon enchantment effect by |cffffff20|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876988","|H0:item:23662:24:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","13","24","5","40","13","562","Deals |cffffff159|r Magic Damage and restores |cffffff72|r Health.","500","3","(2 items) Adds 346 Maximum Health","(3 items) Adds 42 Health Recovery","Increase weapon enchantment effect by |cffffff20|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"876491","|H0:item:23662:1:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","1","0","30","14","366","Deals |cffffff11|r Magic Damage and restores |cffffff5|r Health.","100","3","(2 items) Adds 173 Maximum Health","(3 items) Adds 21 Health Recovery","Increase weapon enchantment effect by |cffffff5|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"877740","|H0:item:23662:177:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","177","0","30","14","380","Deals |cffffff11|r Magic Damage and restores |cffffff5|r Health.","100","3","(2 items) Adds 185 Maximum Health","(3 items) Adds 22 Health Recovery","Increase weapon enchantment effect by |cffffff5|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876492","|H0:item:23662:2:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","2","1","30","14","380","Deals |cffffff122|r Magic Damage and restores |cffffff55|r Health.","200","3","(2 items) Adds 185 Maximum Health","(3 items) Adds 22 Health Recovery","Increase weapon enchantment effect by |cffffff8|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"877690","|H0:item:23662:175:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","175","1","30","14","366","Deals |cffffff122|r Magic Damage and restores |cffffff55|r Health.","200","3","(2 items) Adds 173 Maximum Health","(3 items) Adds 21 Health Recovery","Increase weapon enchantment effect by |cffffff8|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876989","|H0:item:23662:20:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","20","1","32","14","408","Deals |cffffff122|r Magic Damage and restores |cffffff55|r Health.","200","3","(2 items) Adds 210 Maximum Health","(3 items) Adds 25 Health Recovery","Increase weapon enchantment effect by |cffffff8|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"877479","|H0:item:23662:121:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","121","2","30","14","366","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 173 Maximum Health","(3 items) Adds 21 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876887","|H0:item:23662:19:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","19","2","32","14","408","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 210 Maximum Health","(3 items) Adds 25 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876493","|H0:item:23662:3:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","3","2","34","14","436","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 235 Maximum Health","(3 items) Adds 28 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876499","|H0:item:23662:9:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","9","2","34","14","450","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 247 Maximum Health","(3 items) Adds 30 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876990","|H0:item:23662:21:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","21","2","34","14","450","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 247 Maximum Health","(3 items) Adds 30 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"877207","|H0:item:23662:31:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","31","2","34","14","422","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 222 Maximum Health","(3 items) Adds 27 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"877480","|H0:item:23662:122:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","122","3","30","14","366","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","0","(2 items) Adds 173 Maximum Health","(3 items) Adds 21 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876494","|H0:item:23662:4:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","4","3","36","14","464","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 259 Maximum Health","(3 items) Adds 31 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876497","|H0:item:23662:7:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","7","3","36","14","478","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 272 Maximum Health","(3 items) Adds 33 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876837","|H0:item:23662:11:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","11","3","36","14","478","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 272 Maximum Health","(3 items) Adds 33 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876991","|H0:item:23662:22:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","22","3","36","14","492","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 284 Maximum Health","(3 items) Adds 34 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"877283","|H0:item:23662:49:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","49","3","36","14","478","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 272 Maximum Health","(3 items) Adds 33 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"877284","|H0:item:23662:50:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","50","3","36","14","464","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 259 Maximum Health","(3 items) Adds 31 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"877481","|H0:item:23662:123:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","123","4","30","14","366","Deals |cffffff146|r Magic Damage and restores |cffffff66|r Health.","400","0","(2 items) Adds 173 Maximum Health","(3 items) Adds 21 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876495","|H0:item:23662:5:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","5","4","38","14","506","Deals |cffffff146|r Magic Damage and restores |cffffff66|r Health.","400","3","(2 items) Adds 297 Maximum Health","(3 items) Adds 36 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876498","|H0:item:23662:8:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","8","4","38","14","520","Deals |cffffff146|r Magic Damage and restores |cffffff66|r Health.","400","3","(2 items) Adds 309 Maximum Health","(3 items) Adds 37 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876992","|H0:item:23662:23:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","23","4","40","14","534","Deals |cffffff146|r Magic Damage and restores |cffffff66|r Health.","400","3","(2 items) Adds 321 Maximum Health","(3 items) Adds 39 Health Recovery","Increase weapon enchantment effect by |cffffff17|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"877482","|H0:item:23662:124:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","124","5","30","14","366","Deals |cffffff159|r Magic Damage and restores |cffffff72|r Health.","500","0","(2 items) Adds 173 Maximum Health","(3 items) Adds 21 Health Recovery","Increase weapon enchantment effect by |cffffff20|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876496","|H0:item:23662:6:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","6","5","40","14","548","Deals |cffffff159|r Magic Damage and restores |cffffff72|r Health.","500","3","(2 items) Adds 334 Maximum Health","(3 items) Adds 40 Health Recovery","Increase weapon enchantment effect by |cffffff20|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876993","|H0:item:23662:24:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","14","24","5","42","14","576","Deals |cffffff159|r Magic Damage and restores |cffffff72|r Health.","500","3","(2 items) Adds 358 Maximum Health","(3 items) Adds 43 Health Recovery","Increase weapon enchantment effect by |cffffff20|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"876500","|H0:item:23662:1:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","1","0","30","15","380","Deals |cffffff11|r Magic Damage and restores |cffffff5|r Health.","100","3","(2 items) Adds 185 Maximum Health","(3 items) Adds 22 Health Recovery","Increase weapon enchantment effect by |cffffff5|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"877741","|H0:item:23662:177:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","177","0","32","15","394","Deals |cffffff11|r Magic Damage and restores |cffffff5|r Health.","100","3","(2 items) Adds 198 Maximum Health","(3 items) Adds 24 Health Recovery","Increase weapon enchantment effect by |cffffff5|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"877691","|H0:item:23662:175:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","175","1","30","15","380","Deals |cffffff122|r Magic Damage and restores |cffffff55|r Health.","200","3","(2 items) Adds 185 Maximum Health","(3 items) Adds 22 Health Recovery","Increase weapon enchantment effect by |cffffff8|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876501","|H0:item:23662:2:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","2","1","32","15","394","Deals |cffffff122|r Magic Damage and restores |cffffff55|r Health.","200","3","(2 items) Adds 198 Maximum Health","(3 items) Adds 24 Health Recovery","Increase weapon enchantment effect by |cffffff8|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876994","|H0:item:23662:20:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","20","1","34","15","422","Deals |cffffff122|r Magic Damage and restores |cffffff55|r Health.","200","3","(2 items) Adds 222 Maximum Health","(3 items) Adds 27 Health Recovery","Increase weapon enchantment effect by |cffffff8|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"877483","|H0:item:23662:121:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","121","2","30","15","380","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 185 Maximum Health","(3 items) Adds 22 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876502","|H0:item:23662:3:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","3","2","34","15","450","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 247 Maximum Health","(3 items) Adds 30 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876888","|H0:item:23662:19:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","19","2","34","15","422","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 222 Maximum Health","(3 items) Adds 27 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"877208","|H0:item:23662:31:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","31","2","34","15","436","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 235 Maximum Health","(3 items) Adds 28 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"876508","|H0:item:23662:9:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","9","2","36","15","464","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 259 Maximum Health","(3 items) Adds 31 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876995","|H0:item:23662:21:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","21","2","36","15","464","Deals |cffffff129|r Magic Damage and restores |cffffff58|r Health.","250","3","(2 items) Adds 259 Maximum Health","(3 items) Adds 31 Health Recovery","Increase weapon enchantment effect by |cffffff11|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
"877484","|H0:item:23662:122:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","122","3","30","15","380","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","0","(2 items) Adds 185 Maximum Health","(3 items) Adds 22 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876503","|H0:item:23662:4:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","4","3","36","15","478","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 272 Maximum Health","(3 items) Adds 33 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876506","|H0:item:23662:7:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","7","3","36","15","492","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 284 Maximum Health","(3 items) Adds 34 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"876838","|H0:item:23662:11:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","11","3","36","15","492","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 284 Maximum Health","(3 items) Adds 34 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","dropped"
"877285","|H0:item:23662:49:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","49","3","36","15","492","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 284 Maximum Health","(3 items) Adds 34 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"877286","|H0:item:23662:50:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","50","3","36","15","478","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 272 Maximum Health","(3 items) Adds 33 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","unknown"
"876996","|H0:item:23662:22:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","15","22","3","38","15","506","Deals |cffffff140|r Magic Damage and restores |cffffff63|r Health.","300","3","(2 items) Adds 297 Maximum Health","(3 items) Adds 36 Health Recovery","Increase weapon enchantment effect by |cffffff14|r% and reduces enchantment cooldown by |cFFFFFF40|r%.","/esoui/art/icons/gear_breton_2haxe_a.dds","crafted"
