"id","logId","link","itemId","internalLevel","internalSubtype","potionData","name","description","style","trait","quality","value","level","type","equipType","weaponType","armorType","craftType","armorRating","weaponPower","cond","enchantId","enchantLevel","enchantSubtype","enchantName","enchantDesc","maxCharges","abilityName","abilityDesc","abilityCooldown","setName","setBonusCount","setMaxEquipCount","setBonusCount1","setBonusCount2","setBonusCount3","setBonusCount4","setBonusCount5","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","setBonusDesc5","glyphMinLevel","glyphMaxLevel","runeType","runeRank","bindType","siegeHP","bookTitle","craftSkillRank","recipeRank","recipeQuality","refinedItemLink","resultItemLink","materialLevelDesc","traitDesc","traitAbilityDesc","traitCooldown","isUnique","isUniqueEquipped","isVendorTrash","isArmorDecay","isConsumable","icon","comment","tags","dyeData"
"19222949","-1","|H0:item:68120:4:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","6","4","0","Molag Kena's Guise","","0","12","3","17","6","2","1","0","1","-1","199","0","0","0","0","0","Maximum Magicka Enchantment","Adds 93 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 19 Weapon Damage","Adds 19 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 78 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 39 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223795","-1","|H0:item:68120:50:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","6","50","0","Molag Kena's Guise","","0","12","3","17","6","2","1","0","1","-1","199","0","0","0","0","0","Maximum Magicka Enchantment","Adds 93 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 19 Weapon Damage","Adds 19 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 78 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 39 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19222952","-1","|H0:item:68120:7:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","6","7","0","Molag Kena's Guise","","0","12","3","18","6","2","1","0","1","-1","213","0","0","0","0","0","Maximum Magicka Enchantment","Adds 93 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 42 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223356","-1","|H0:item:68120:11:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","6","11","0","Molag Kena's Guise","","0","12","3","18","6","2","1","0","1","-1","213","0","0","0","0","0","Maximum Magicka Enchantment","Adds 93 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 42 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223478","-1","|H0:item:68120:22:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","6","22","0","Molag Kena's Guise","","0","12","3","18","6","2","1","0","1","-1","227","0","0","0","0","0","Maximum Magicka Enchantment","Adds 93 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 45 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19223794","-1","|H0:item:68120:49:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","6","49","0","Molag Kena's Guise","","0","12","3","18","6","2","1","0","1","-1","213","0","0","0","0","0","Maximum Magicka Enchantment","Adds 93 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 42 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223976","-1","|H0:item:68120:123:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","6","123","0","Molag Kena's Guise","","0","12","4","11","6","2","1","0","1","-1","101","0","0","0","0","0","Maximum Magicka Enchantment","Adds 98 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 9 Weapon Damage","Adds 9 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 36 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 18 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19222950","-1","|H0:item:68120:5:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","6","5","0","Molag Kena's Guise","","0","12","4","20","6","2","1","0","1","-1","241","0","0","0","0","0","Maximum Magicka Enchantment","Adds 98 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 24 Weapon Damage","Adds 24 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 96 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 48 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19222953","-1","|H0:item:68120:8:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","6","8","0","Molag Kena's Guise","","0","12","4","20","6","2","1","0","1","-1","255","0","0","0","0","0","Maximum Magicka Enchantment","Adds 98 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 25 Weapon Damage","Adds 25 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 102 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 51 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223479","-1","|H0:item:68120:23:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","6","23","0","Molag Kena's Guise","","0","12","4","21","6","2","1","0","1","-1","269","0","0","0","0","0","Maximum Magicka Enchantment","Adds 98 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 27 Weapon Damage","Adds 27 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 108 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 54 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19223977","-1","|H0:item:68120:124:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","6","124","0","Molag Kena's Guise","","0","12","5","11","6","2","1","0","1","-1","101","0","0","0","0","0","Maximum Magicka Enchantment","Adds 107 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 9 Weapon Damage","Adds 9 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 36 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 18 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19222951","-1","|H0:item:68120:6:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","6","6","0","Molag Kena's Guise","","0","12","5","21","6","2","1","0","1","-1","283","0","0","0","0","0","Maximum Magicka Enchantment","Adds 107 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 28 Weapon Damage","Adds 28 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 114 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 57 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223480","-1","|H0:item:68120:24:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","6","24","0","Molag Kena's Guise","","0","12","5","22","6","2","1","0","1","-1","311","0","0","0","0","0","Maximum Magicka Enchantment","Adds 107 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 31 Weapon Damage","Adds 31 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 126 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 63 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19222955","-1","|H0:item:68120:1:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","1","0","Molag Kena's Guise","","0","12","0","12","7","2","1","0","1","-1","115","0","0","0","0","0","Maximum Magicka Enchantment","Adds 86 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 10 Weapon Damage","Adds 10 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 42 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 21 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19224260","-1","|H0:item:68120:177:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","177","0","Molag Kena's Guise","","0","12","0","12","7","2","1","0","1","-1","129","0","0","0","0","0","","","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 12 Weapon Damage","Adds 12 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 48 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 24 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19222956","-1","|H0:item:68120:2:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","2","0","Molag Kena's Guise","","0","12","1","12","7","2","1","0","1","-1","129","0","0","0","0","0","Maximum Magicka Enchantment","Adds 82 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 12 Weapon Damage","Adds 12 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 48 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 24 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19224210","-1","|H0:item:68120:175:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","175","0","Molag Kena's Guise","","0","12","1","12","7","2","1","0","1","-1","115","0","0","0","0","0","Maximum Magicka Enchantment","Adds 82 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 10 Weapon Damage","Adds 10 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 42 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 21 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223481","-1","|H0:item:68120:20:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","20","0","Molag Kena's Guise","","0","12","1","15","7","2","1","0","1","-1","157","0","0","0","0","0","Maximum Magicka Enchantment","Adds 82 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 15 Weapon Damage","Adds 15 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 60 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 30 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19223978","-1","|H0:item:68120:121:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","121","0","Molag Kena's Guise","","0","12","2","12","7","2","1","0","1","-1","115","0","0","0","0","0","Maximum Magicka Enchantment","Adds 86 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 10 Weapon Damage","Adds 10 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 42 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 21 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223407","-1","|H0:item:68120:19:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","19","0","Molag Kena's Guise","","0","12","2","15","7","2","1","0","1","-1","157","0","0","0","0","0","Maximum Magicka Enchantment","Adds 86 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 15 Weapon Damage","Adds 15 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 60 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 30 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19222957","-1","|H0:item:68120:3:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","3","0","Molag Kena's Guise","","0","12","2","16","7","2","1","0","1","-1","185","0","0","0","0","0","Maximum Magicka Enchantment","Adds 86 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 18 Weapon Damage","Adds 18 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 72 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 36 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223727","-1","|H0:item:68120:31:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","31","0","Molag Kena's Guise","","0","12","2","16","7","2","1","0","1","-1","171","0","0","0","0","0","Maximum Magicka Enchantment","Adds 86 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 16 Weapon Damage","Adds 16 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 66 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 33 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19222963","-1","|H0:item:68120:9:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","9","0","Molag Kena's Guise","","0","12","2","17","7","2","1","0","1","-1","199","0","0","0","0","0","Maximum Magicka Enchantment","Adds 86 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 19 Weapon Damage","Adds 19 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 78 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 39 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223482","-1","|H0:item:68120:21:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","21","0","Molag Kena's Guise","","0","12","2","17","7","2","1","0","1","-1","199","0","0","0","0","0","Maximum Magicka Enchantment","Adds 86 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 19 Weapon Damage","Adds 19 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 78 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 39 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19223979","-1","|H0:item:68120:122:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","122","0","Molag Kena's Guise","","0","12","3","12","7","2","1","0","1","-1","115","0","0","0","0","0","Maximum Magicka Enchantment","Adds 93 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 10 Weapon Damage","Adds 10 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 42 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 21 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19222958","-1","|H0:item:68120:4:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","4","0","Molag Kena's Guise","","0","12","3","18","7","2","1","0","1","-1","213","0","0","0","0","0","Maximum Magicka Enchantment","Adds 93 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 42 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19222961","-1","|H0:item:68120:7:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","7","0","Molag Kena's Guise","","0","12","3","18","7","2","1","0","1","-1","227","0","0","0","0","0","Maximum Magicka Enchantment","Adds 93 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 45 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223357","-1","|H0:item:68120:11:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","11","0","Molag Kena's Guise","","0","12","3","18","7","2","1","0","1","-1","227","0","0","0","0","0","Maximum Magicka Enchantment","Adds 93 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 45 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","dropped","",""
"19223796","-1","|H0:item:68120:49:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","49","0","Molag Kena's Guise","","0","12","3","18","7","2","1","0","1","-1","227","0","0","0","0","0","Maximum Magicka Enchantment","Adds 93 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 22 Weapon Damage","Adds 22 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 90 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 45 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223797","-1","|H0:item:68120:50:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","50","0","Molag Kena's Guise","","0","12","3","18","7","2","1","0","1","-1","213","0","0","0","0","0","Maximum Magicka Enchantment","Adds 93 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 21 Weapon Damage","Adds 21 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 84 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 42 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
"19223483","-1","|H0:item:68120:22:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","22","0","Molag Kena's Guise","","0","12","3","20","7","2","1","0","1","-1","241","0","0","0","0","0","Maximum Magicka Enchantment","Adds 93 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 24 Weapon Damage","Adds 24 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 96 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 48 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","crafted","",""
"19223980","-1","|H0:item:68120:123:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","68120","7","123","0","Molag Kena's Guise","","0","12","4","12","7","2","1","0","1","-1","115","0","0","0","0","0","Maximum Magicka Enchantment","Adds 98 Maximum Magicka.","-1","","","-1","Molag Kena","3","2","1","1","2","-1","-1","(1 item) Adds 10 Weapon Damage","Adds 10 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 42 but also increases the cost of your abilities by 33%.","","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increase your Critical Resistance by 21 and this item takes |cffffff50|r% less durability damage.","","-1","1","1","1","1","1","/esoui/art/icons/gear_undauntedclivia_head_a.dds","unknown","",""
